x, y, z, rx, ry, rz, w
0.598259,-0.0288585,0.328425,0.903016,0.413904,-0.0474266,-0.104866
0.599659,-0.0188517,0.32764,0.891298,0.439624,-0.0466454,-0.100713
0.60091,-0.00728958,0.32704,0.878303,0.465929,-0.045859,-0.0969063
0.60211,0.00352666,0.326933,0.866253,0.488784,-0.0447029,-0.0932572
0.603486,0.0161337,0.327159,0.852743,0.512861,-0.0424803,-0.0894355
0.604434,0.028033,0.327598,0.840213,0.533886,-0.0405941,-0.0857851
0.604981,0.0417591,0.32829,0.82539,0.557221,-0.0385518,-0.0821595
0.604874,0.0545938,0.328984,0.812439,0.576392,-0.0371532,-0.0795905
0.60445,0.0676756,0.32996,0.799763,0.594277,-0.0356217,-0.0771106
0.603504,0.0834914,0.331398,0.785973,0.612828,-0.0335161,-0.0746013
0.602714,0.0924145,0.33238,0.778455,0.622565,-0.0322145,-0.0733668
0.600368,0.110092,0.334496,0.764468,0.639983,-0.0300685,-0.071458
0.59755,0.12717,0.336899,0.751241,0.65573,-0.0277185,-0.069904
0.593519,0.145126,0.339747,0.737744,0.671064,-0.025934,-0.0688095
0.58899,0.160715,0.342415,0.726155,0.683659,-0.0248207,-0.0685075
0.582733,0.178581,0.345537,0.713515,0.69687,-0.0238351,-0.0685603
0.576599,0.193736,0.34834,0.70305,0.707439,-0.0228515,-0.0687564
0.572713,0.202482,0.350238,0.697204,0.713221,-0.0220805,-0.0688104
0.563387,0.22108,0.355695,0.684489,0.725516,-0.0192735,-0.0687713
0.558989,0.228811,0.358557,0.67907,0.730635,-0.0177212,-0.068723
0.551872,0.239599,0.363927,0.671341,0.737799,-0.0151205,-0.0687352
0.544361,0.249745,0.370628,0.664522,0.744009,-0.0121871,-0.068647
0.536456,0.258362,0.379139,0.65859,0.749322,-0.00898729,-0.0685175
0.528193,0.265723,0.38943,0.653915,0.753461,-0.00517197,-0.0683043
0.519319,0.271807,0.401356,0.650915,0.756085,-0.00093859,-0.0681553
0.510578,0.276008,0.414106,0.649691,0.757147,0.00340016,-0.067955
0.501415,0.278911,0.428824,0.649447,0.757365,0.00810847,-0.0674642
0.492993,0.280239,0.443826,0.650017,0.756906,0.0131178,-0.0663316
0.484884,0.280114,0.458713,0.651584,0.755583,0.0180433,-0.0648634
0.475852,0.278401,0.475597,0.654756,0.752844,0.0237723,-0.0628843
0.467495,0.27531,0.491296,0.658556,0.749487,0.0291902,-0.0610107
0.459839,0.271277,0.506062,0.663088,0.745389,0.0348698,-0.0591027
0.45247,0.266425,0.520482,0.668652,0.740238,0.0410068,-0.05719
0.446317,0.261326,0.533334,0.674292,0.734866,0.0474198,-0.0552562
0.440938,0.255416,0.545969,0.680655,0.728614,0.0549669,-0.0529909
0.438512,0.25182,0.552568,0.684369,0.724866,0.0594664,-0.0516841
0.435332,0.245457,0.562358,0.690504,0.718539,0.0664983,-0.049843
0.433324,0.238626,0.570591,0.696934,0.711798,0.0727191,-0.0483596
0.43241,0.231064,0.577883,0.703492,0.704756,0.0788295,-0.0469329
0.432574,0.222201,0.584491,0.710298,0.697274,0.0848864,-0.0456114
0.433768,0.212999,0.58955,0.717374,0.689404,0.0899189,-0.0448373
0.436169,0.202092,0.594008,0.725527,0.680187,0.0949388,-0.0440866
0.439296,0.190592,0.597382,0.733361,0.671156,0.0992052,-0.0434587
0.442863,0.178557,0.600055,0.741381,0.661731,0.103065,-0.0429255
0.447487,0.16353,0.602464,0.750953,0.650224,0.107171,-0.0423501
0.451647,0.150323,0.603939,0.759204,0.640063,0.110369,-0.0417971
