x, y, z, rx, ry, rz, w
0.473013,0.257635,0.386498,0.636595,0.770107,0.0289127,-0.0290733
0.464081,0.261884,0.395176,0.63169,0.773624,0.0386113,-0.0313538
0.455969,0.26852,0.412892,0.632399,0.771166,0.0702817,-0.0208842
0.452057,0.270322,0.423475,0.632626,0.771017,0.0682799,-0.0256098
0.4284,0.273067,0.442987,0.633716,0.768445,0.0729289,-0.0507693
0.419824,0.271166,0.462329,0.634818,0.76559,0.0940499,-0.0450823
0.413983,0.270155,0.479158,0.63697,0.763127,0.0984854,-0.0469723
0.410113,0.26717,0.492712,0.643214,0.755848,0.110504,-0.0525202
0.402885,0.263122,0.513483,0.654295,0.746208,0.109642,-0.055225
0.401587,0.259147,0.521339,0.656233,0.742861,0.119252,-0.0573944
0.399996,0.255679,0.536183,0.657561,0.739752,0.137025,-0.0400622
0.395814,0.247558,0.554543,0.658755,0.737863,0.144241,-0.0281855
0.401594,0.240524,0.56191,0.6789,0.7219,0.130543,-0.0302367
0.402402,0.233711,0.565948,0.681669,0.71968,0.127352,-0.0342163
0.40378,0.226126,0.567481,0.688338,0.711748,0.136947,-0.0291687
0.404598,0.215875,0.573745,0.696194,0.700912,0.153662,-0.0205822
0.408495,0.207457,0.576085,0.707138,0.689495,0.15198,-0.0381328
0.410534,0.200195,0.579532,0.706709,0.687487,0.164944,-0.0267747
0.412668,0.190775,0.58061,0.711226,0.674786,0.196635,-0.0125268
0.415188,0.181418,0.582216,0.716359,0.670579,0.191601,-0.0210339
0.416549,0.165996,0.587324,0.735321,0.650972,0.186257,-0.0291028
0.418312,0.149982,0.592524,0.739993,0.647615,0.179772,-0.0262216
0.425757,0.13495,0.591057,0.740803,0.644519,0.187938,-0.0220558
0.431932,0.121776,0.591755,0.757039,0.630245,0.167367,-0.0408916
0.439007,0.114857,0.591051,0.772715,0.610758,0.167568,-0.0425207
0.442129,0.0994676,0.592939,0.774166,0.606107,0.180706,-0.0254292
0.445356,0.0830259,0.593215,0.779952,0.598872,0.17973,-0.0269171
0.452975,0.0731246,0.589393,0.796585,0.573898,0.188978,-0.0194886
0.461178,0.0556727,0.585842,0.803691,0.56445,0.187705,-0.0155802
0.467831,0.0426701,0.580464,0.81182,0.553793,0.184605,-0.0135062
0.469669,0.0286881,0.571219,0.823837,0.540141,0.171825,-0.00388617
0.478684,0.00957565,0.556685,0.831427,0.531564,0.16171,0.00428194
0.485289,-0.00129541,0.541397,0.841972,0.520409,0.142287,0.00340445
0.487235,-0.0107895,0.528004,0.845087,0.518004,0.131773,0.0116691
0.492829,-0.0218533,0.510283,0.852039,0.511886,0.108682,0.0138069
0.501198,-0.0317594,0.486458,0.877575,0.476441,0.0425104,-0.0325549
0.503945,-0.0376417,0.478,0.887948,0.457143,0.0170244,-0.0477416
0.509726,-0.0477831,0.464029,0.892187,0.44909,0.00228514,-0.048129
0.517357,-0.0602724,0.449071,0.896646,0.43887,-0.0192921,-0.0551903
0.528141,-0.0737183,0.434564,0.90309,0.417895,-0.0752577,-0.0642531
0.536345,-0.081201,0.42354,0.90587,0.407201,-0.091539,-0.0721621
0.550735,-0.0973777,0.399265,0.916274,0.370818,-0.123131,-0.0881721
0.564131,-0.109513,0.380273,0.923028,0.34938,-0.134138,-0.0892196
0.583925,-0.119221,0.371465,0.927929,0.286252,-0.198969,-0.131978
0.596989,-0.133997,0.362839,0.932933,0.271827,-0.208253,-0.111253
0.608035,-0.150491,0.357919,0.940391,0.256841,-0.207196,-0.0822568
