x, y, z, rx, ry, rz, w
0.397248,-0.141989,0.152564,0.998892,-0.0281749,0.0327797,-0.0186132
0.397249,-0.141991,0.152566,0.998892,-0.0281758,0.0327822,-0.0186128
0.397246,-0.141988,0.152562,0.998892,-0.0281751,0.0327766,-0.018614
0.397247,-0.14199,0.152565,0.998892,-0.0281803,0.0327804,-0.0186143
0.397246,-0.14199,0.152564,0.998892,-0.0281782,0.0327786,-0.0186154
0.397249,-0.141989,0.152566,0.998892,-0.0281758,0.0327811,-0.0186141
0.397249,-0.14199,0.152565,0.998892,-0.0281755,0.0327809,-0.0186142
0.397247,-0.141989,0.152564,0.998892,-0.0281755,0.032779,-0.0186148
0.397245,-0.14199,0.152562,0.998892,-0.0281786,0.0327767,-0.0186141
0.397248,-0.141989,0.152564,0.998892,-0.0281763,0.0327814,-0.018614
0.397248,-0.141991,0.152565,0.998892,-0.028176,0.0327812,-0.0186137
0.397248,-0.141991,0.152565,0.998892,-0.028179,0.0327808,-0.0186141
0.397249,-0.141989,0.152564,0.998892,-0.0281754,0.0327805,-0.0186141
0.397248,-0.14199,0.152565,0.998892,-0.0281775,0.0327809,-0.0186137
0.397247,-0.141991,0.152565,0.998892,-0.0281774,0.032782,-0.0186139
0.39725,-0.141989,0.152568,0.998892,-0.0281737,0.0327838,-0.0186125
0.397249,-0.14199,0.152566,0.998892,-0.0281755,0.0327826,-0.0186129
0.397246,-0.141989,0.152563,0.998892,-0.0281746,0.0327781,-0.0186139
0.397249,-0.14199,0.152567,0.998892,-0.0281759,0.0327828,-0.0186132
0.397248,-0.141991,0.152565,0.998892,-0.0281797,0.0327815,-0.0186146
0.397248,-0.141989,0.152565,0.998892,-0.0281737,0.0327804,-0.0186142
0.397249,-0.141988,0.152566,0.998892,-0.0281749,0.0327827,-0.0186137
0.397249,-0.14199,0.152566,0.998892,-0.0281764,0.0327824,-0.0186133
0.397249,-0.141991,0.152566,0.998892,-0.0281749,0.0327814,-0.0186134
0.397249,-0.14199,0.152566,0.998892,-0.028178,0.0327836,-0.0186136
0.397248,-0.141989,0.152565,0.998892,-0.0281766,0.03278,-0.018614
0.397248,-0.14199,0.152565,0.998892,-0.0281735,0.0327804,-0.018613
0.397251,-0.141989,0.152566,0.998892,-0.0281775,0.0327824,-0.0186134
0.397249,-0.141988,0.152566,0.998892,-0.028172,0.0327817,-0.0186128
0.397248,-0.14199,0.152565,0.998892,-0.0281731,0.0327809,-0.0186133
0.397247,-0.14199,0.152565,0.998892,-0.0281779,0.0327812,-0.0186142
0.397249,-0.14199,0.152566,0.998892,-0.028176,0.0327813,-0.0186141
0.397249,-0.141991,0.152564,0.998892,-0.0281775,0.0327802,-0.0186139
0.397249,-0.141989,0.152566,0.998892,-0.0281763,0.0327817,-0.0186142
0.39725,-0.141989,0.152567,0.998892,-0.0281749,0.0327837,-0.0186127
0.39725,-0.141991,0.152567,0.998892,-0.0281763,0.0327837,-0.0186136
0.397248,-0.14199,0.152565,0.998892,-0.0281766,0.0327812,-0.0186144
0.397249,-0.14199,0.152566,0.998892,-0.0281766,0.0327813,-0.0186133
0.397251,-0.141989,0.152566,0.998892,-0.0281721,0.0327823,-0.0186118
0.397249,-0.141989,0.152566,0.998892,-0.0281757,0.0327816,-0.0186139
0.397248,-0.141991,0.152566,0.998892,-0.0281811,0.0327822,-0.0186143
0.39725,-0.14199,0.152566,0.998892,-0.0281777,0.0327818,-0.0186137
0.397249,-0.14199,0.152567,0.998892,-0.0281759,0.0327827,-0.0186135
0.397249,-0.141989,0.152565,0.998892,-0.0281746,0.0327812,-0.0186141
0.39725,-0.141991,0.152567,0.998892,-0.0281784,0.0327832,-0.0186129
0.397249,-0.141991,0.152565,0.998892,-0.028179,0.0327813,-0.0186138
0.397249,-0.14199,0.152567,0.998892,-0.0281761,0.0327831,-0.0186125
0.39725,-0.141988,0.152567,0.998892,-0.028176,0.0327826,-0.0186131
0.397248,-0.14199,0.152564,0.998892,-0.0281741,0.0327796,-0.0186131
0.397248,-0.141991,0.152564,0.998892,-0.0281782,0.0327805,-0.0186134
0.397251,-0.141991,0.152568,0.998892,-0.0281748,0.0327841,-0.0186122
0.397249,-0.141992,0.152567,0.998892,-0.0281777,0.0327823,-0.018613
0.39725,-0.141991,0.152566,0.998892,-0.028176,0.0327812,-0.0186131
0.397249,-0.14199,0.152565,0.998892,-0.0281767,0.0327815,-0.0186132
0.397247,-0.141989,0.152564,0.998892,-0.0281763,0.0327793,-0.0186149
0.397251,-0.14199,0.152568,0.998892,-0.0281727,0.0327838,-0.0186124
0.397248,-0.141991,0.152565,0.998892,-0.0281765,0.03278,-0.0186131
0.39725,-0.141991,0.152567,0.998892,-0.0281749,0.0327833,-0.0186125
0.39725,-0.141989,0.152565,0.998892,-0.0281761,0.0327816,-0.0186131
0.39725,-0.141992,0.152567,0.998892,-0.0281784,0.0327841,-0.0186131
0.397252,-0.14199,0.152567,0.998892,-0.0281768,0.0327841,-0.0186136
0.39725,-0.14199,0.152566,0.998892,-0.0281775,0.0327825,-0.018613
0.397249,-0.141991,0.152565,0.998892,-0.028179,0.0327818,-0.0186141
0.397251,-0.141989,0.152568,0.998892,-0.0281715,0.0327835,-0.0186125
0.397252,-0.141991,0.152568,0.998892,-0.0281747,0.0327849,-0.0186128
0.39725,-0.141988,0.152566,0.998892,-0.0281744,0.0327823,-0.018614
0.397249,-0.14199,0.152566,0.998892,-0.0281764,0.0327814,-0.0186142
0.397249,-0.14199,0.152565,0.998892,-0.0281743,0.0327823,-0.0186128
0.397249,-0.141992,0.152566,0.998892,-0.0281765,0.0327814,-0.0186131
0.397251,-0.141992,0.152567,0.998892,-0.0281757,0.0327837,-0.0186125
0.397249,-0.14199,0.152566,0.998892,-0.0281766,0.0327827,-0.0186134
0.397251,-0.141989,0.152566,0.998892,-0.0281727,0.0327818,-0.0186126
0.397249,-0.14199,0.152566,0.998892,-0.0281766,0.0327819,-0.018613
0.397252,-0.141989,0.152567,0.998892,-0.0281752,0.0327838,-0.0186133
0.397249,-0.14199,0.152564,0.998892,-0.0281751,0.0327798,-0.018614
0.39725,-0.14199,0.152566,0.998892,-0.0281769,0.0327821,-0.0186136
0.397251,-0.141989,0.152568,0.998892,-0.0281749,0.0327838,-0.0186132
0.397253,-0.141991,0.15257,0.998892,-0.0281776,0.0327874,-0.0186121
0.39725,-0.141993,0.152566,0.998892,-0.0281779,0.0327822,-0.0186125
0.397251,-0.141991,0.152566,0.998892,-0.0281747,0.0327826,-0.018612
0.397251,-0.141989,0.152566,0.998892,-0.0281744,0.0327828,-0.0186128
0.397252,-0.141989,0.152566,0.998892,-0.0281726,0.032783,-0.0186123
0.397251,-0.141992,0.152568,0.998892,-0.0281758,0.0327846,-0.0186121
0.397252,-0.14199,0.152567,0.998892,-0.0281734,0.0327834,-0.0186133
0.39725,-0.14199,0.152565,0.998892,-0.0281759,0.0327816,-0.018613
0.39725,-0.141989,0.152567,0.998892,-0.0281771,0.0327827,-0.0186137
0.397251,-0.141991,0.152566,0.998892,-0.0281749,0.032782,-0.0186121
0.397249,-0.141988,0.152566,0.998892,-0.0281747,0.0327813,-0.0186141
0.397252,-0.141989,0.152567,0.998892,-0.0281727,0.0327839,-0.0186122
0.397252,-0.141992,0.152568,0.998892,-0.0281786,0.0327845,-0.018613
0.397251,-0.141991,0.152568,0.998892,-0.0281765,0.032784,-0.0186124
0.397251,-0.141991,0.152567,0.998892,-0.0281755,0.0327845,-0.0186125
0.39725,-0.141991,0.152567,0.998892,-0.0281779,0.0327832,-0.0186133
0.397252,-0.14199,0.152568,0.998892,-0.0281756,0.0327843,-0.0186123
0.397254,-0.14199,0.152569,0.998892,-0.0281725,0.0327868,-0.0186112
0.397251,-0.14199,0.152567,0.998892,-0.0281749,0.032783,-0.0186131
0.397251,-0.141989,0.152567,0.998892,-0.0281721,0.0327828,-0.0186128
0.39725,-0.14199,0.152566,0.998892,-0.0281777,0.0327811,-0.0186144
0.397252,-0.14199,0.152567,0.998892,-0.0281736,0.0327838,-0.0186124
0.397252,-0.141989,0.152566,0.998892,-0.028174,0.0327831,-0.0186122
0.39725,-0.141991,0.152567,0.998892,-0.0281775,0.0327835,-0.0186135
0.397252,-0.141988,0.152567,0.998892,-0.0281743,0.0327835,-0.018614
0.397251,-0.141991,0.152567,0.998892,-0.0281769,0.0327827,-0.0186125
0.397251,-0.141991,0.152568,0.998892,-0.0281776,0.0327847,-0.0186132
0.397252,-0.141988,0.152567,0.998892,-0.0281743,0.0327832,-0.0186136
0.397251,-0.14199,0.152566,0.998892,-0.0281767,0.0327832,-0.0186132
0.397251,-0.141989,0.152566,0.998892,-0.0281732,0.0327821,-0.0186136
0.397252,-0.141989,0.152567,0.998892,-0.0281735,0.0327826,-0.0186123
0.39725,-0.141989,0.152567,0.998892,-0.0281753,0.0327827,-0.0186135
0.39725,-0.141989,0.152567,0.998892,-0.0281741,0.0327827,-0.0186138
0.397252,-0.141992,0.152568,0.998892,-0.028178,0.0327854,-0.0186123
0.397251,-0.141992,0.152567,0.998892,-0.0281777,0.0327838,-0.0186125
0.397251,-0.141991,0.152567,0.998892,-0.0281751,0.032783,-0.0186123
0.397252,-0.141991,0.152569,0.998892,-0.0281739,0.0327847,-0.018612
0.397252,-0.14199,0.152569,0.998892,-0.028171,0.032785,-0.0186119
0.397251,-0.14199,0.152567,0.998892,-0.0281748,0.0327831,-0.0186128
0.397253,-0.14199,0.152569,0.998892,-0.0281741,0.0327857,-0.0186127
0.397254,-0.141987,0.152569,0.998892,-0.0281717,0.0327856,-0.0186125
0.397251,-0.141992,0.152567,0.998892,-0.0281773,0.0327845,-0.0186124
0.397252,-0.14199,0.152567,0.998892,-0.028175,0.0327828,-0.018613
0.397251,-0.141991,0.152568,0.998892,-0.0281755,0.032784,-0.018613
0.397253,-0.141991,0.152568,0.998892,-0.0281771,0.032785,-0.0186123
0.397251,-0.14199,0.152567,0.998892,-0.0281761,0.0327832,-0.0186132
0.397253,-0.141992,0.152569,0.998892,-0.0281755,0.0327863,-0.0186119
0.397253,-0.14199,0.152568,0.998892,-0.0281727,0.0327846,-0.0186118
0.397251,-0.141991,0.152566,0.998892,-0.0281759,0.0327825,-0.0186125
0.397254,-0.14199,0.152569,0.998892,-0.0281753,0.0327867,-0.0186117
0.397252,-0.141991,0.152569,0.998892,-0.0281753,0.0327872,-0.0186126
0.397253,-0.141991,0.152568,0.998892,-0.0281749,0.0327847,-0.0186125
0.397253,-0.14199,0.152567,0.998892,-0.028174,0.0327834,-0.0186126
0.3971,-0.140687,0.152132,0.998949,-0.0267373,0.0321595,-0.0187668
0.39708,-0.138031,0.151388,0.999054,-0.0237373,0.0310847,-0.019017
0.397651,-0.135886,0.151088,0.999129,-0.0210195,0.0306281,-0.0190099
0.398198,-0.134259,0.151031,0.999176,-0.0189155,0.0304846,-0.0189602
0.398629,-0.133078,0.151067,0.999205,-0.0173821,0.0304768,-0.0189116
0.398859,-0.132455,0.151088,0.99922,-0.0165744,0.0304741,-0.0188844
0.398918,-0.132304,0.151095,0.999223,-0.0163751,0.0304756,-0.0188767
0.398921,-0.132316,0.151099,0.999223,-0.0163894,0.0304812,-0.0188745
0.398922,-0.132319,0.1511,0.999223,-0.0163912,0.0304829,-0.0188732
0.398924,-0.132319,0.151102,0.999223,-0.0163922,0.0304857,-0.0188738
0.398925,-0.132323,0.151102,0.999222,-0.0163946,0.0304875,-0.0188726
0.398927,-0.132323,0.151104,0.999222,-0.0163963,0.0304883,-0.0188721
0.39893,-0.132323,0.151106,0.999222,-0.0163928,0.0304912,-0.0188709
0.39893,-0.132322,0.151106,0.999223,-0.0163888,0.0304906,-0.0188703
0.398934,-0.132323,0.151111,0.999222,-0.0163897,0.0304976,-0.0188691
0.398934,-0.132322,0.151109,0.999222,-0.0163923,0.0304955,-0.0188703
0.398932,-0.132322,0.151108,0.999222,-0.0163931,0.0304936,-0.0188706
0.398931,-0.132321,0.151106,0.999222,-0.0163916,0.0304898,-0.0188718
0.398932,-0.132348,0.151113,0.999222,-0.0164237,0.0305033,-0.0188677
0.398906,-0.132477,0.151123,0.999219,-0.0165749,0.0305197,-0.0188625
0.398759,-0.132842,0.151093,0.999211,-0.0170515,0.0304936,-0.0188757
0.398613,-0.133269,0.151062,0.999202,-0.0176046,0.0304784,-0.0188855
0.398643,-0.133566,0.151157,0.999192,-0.0179318,0.0306213,-0.0188509
0.398853,-0.133725,0.151335,0.999185,-0.0180232,0.0308633,-0.0187742
0.399594,-0.13406,0.151909,0.999164,-0.018093,0.031632,-0.0185265
0.400452,-0.134364,0.152574,0.999141,-0.0180823,0.032513,-0.0182461
0.401254,-0.134642,0.153198,0.999119,-0.0180637,0.033338,-0.0179841
0.401898,-0.134856,0.153704,0.999101,-0.0180376,0.0340044,-0.0177729
0.402352,-0.135015,0.15405,0.999088,-0.018029,0.0344606,-0.0176245
0.402634,-0.135114,0.15426,0.99908,-0.0180237,0.0347399,-0.0175324
0.40275,-0.13517,0.154354,0.999076,-0.0180351,0.034865,-0.0174914
0.402797,-0.135192,0.154392,0.999075,-0.0180411,0.0349138,-0.0174764
0.402784,-0.135189,0.154377,0.999075,-0.0180435,0.0348929,-0.0174811
0.402782,-0.135187,0.154372,0.999076,-0.0180397,0.0348866,-0.0174818
0.402776,-0.135199,0.154371,0.999075,-0.0180562,0.0348854,-0.0174818
0.402768,-0.135217,0.154369,0.999075,-0.01808,0.0348849,-0.0174827
0.402772,-0.135225,0.154374,0.999075,-0.0180852,0.0348916,-0.0174793
0.402784,-0.135223,0.154384,0.999074,-0.0180784,0.0349055,-0.0174758
0.402785,-0.135214,0.154381,0.999075,-0.0180697,0.0349004,-0.0174763
0.402781,-0.135205,0.154374,0.999075,-0.0180616,0.0348909,-0.0174795
0.402775,-0.135197,0.154369,0.999075,-0.0180549,0.0348815,-0.0174827
0.402774,-0.135196,0.154364,0.999076,-0.0180558,0.0348749,-0.0174847
0.402772,-0.135188,0.154361,0.999076,-0.0180463,0.0348712,-0.0174854
0.402775,-0.135182,0.15436,0.999076,-0.0180393,0.0348699,-0.0174846
0.402775,-0.135182,0.154362,0.999076,-0.0180379,0.0348707,-0.0174851
0.402774,-0.135182,0.154358,0.999076,-0.0180356,0.034868,-0.0174841
0.402782,-0.135177,0.154364,0.999076,-0.0180275,0.0348752,-0.017482
0.402778,-0.135176,0.154355,0.999076,-0.0180267,0.034865,-0.0174832
0.402763,-0.135204,0.15435,0.999076,-0.0180629,0.0348587,-0.0174852
0.402776,-0.13518,0.154356,0.999076,-0.0180325,0.0348661,-0.0174842
0.402773,-0.13518,0.154345,0.999077,-0.0180318,0.0348522,-0.0174849
0.402815,-0.135134,0.154371,0.999077,-0.0179628,0.0348859,-0.0174738
0.402843,-0.135075,0.154364,0.999079,-0.0178814,0.0348781,-0.0174685
0.40282,-0.134951,0.15423,0.999087,-0.0177445,0.0347118,-0.0174908
0.402903,-0.13459,0.154131,0.999099,-0.0172966,0.0345807,-0.0175011
0.403216,-0.133574,0.154115,0.999122,-0.0160313,0.0345191,-0.0175072
0.403689,-0.132153,0.154116,0.999152,-0.0142301,0.0344635,-0.0174862
0.404274,-0.130577,0.154192,0.999178,-0.0122017,0.0345009,-0.0174217
0.40583,-0.128278,0.154786,0.999194,-0.00897825,0.0351846,-0.017128
0.408559,-0.125562,0.156108,0.999174,-0.00485463,0.036794,-0.0165401
0.411717,-0.12213,0.157618,0.999128,0.000174795,0.0386139,-0.0158863
0.414293,-0.118452,0.158708,0.999076,0.00443284,0.039867,-0.0154341
0.416824,-0.114258,0.159694,0.999002,0.00948142,0.0409729,-0.0150208
0.419119,-0.109993,0.160544,0.998904,0.0147734,0.0419092,-0.0146689
0.420344,-0.107501,0.160974,0.99884,0.0177193,0.0423689,-0.0144966
0.422296,-0.103195,0.16162,0.998723,0.0222977,0.0430387,-0.0142584
0.42425,-0.0987297,0.162258,0.998621,0.0255041,0.043679,-0.0140805
0.425976,-0.0947926,0.162805,0.99859,0.0258333,0.0442031,-0.0140322
0.42754,-0.0912243,0.16325,0.998617,0.0239997,0.0446054,-0.0140986
0.429213,-0.0877228,0.163643,0.998666,0.0210483,0.0449686,-0.0142103
0.430851,-0.0845498,0.163734,0.998714,0.0182977,0.0450549,-0.014352
0.43242,-0.0816978,0.163507,0.998751,0.0165664,0.04485,-0.0144928
0.433777,-0.0792474,0.163076,0.99877,0.0163853,0.0444603,-0.0146007
0.43497,-0.0774022,0.162648,0.998763,0.0176258,0.0441313,-0.0146282
0.436615,-0.0759998,0.162318,0.99873,0.0195655,0.0440839,-0.014549
0.438712,-0.075094,0.162028,0.998695,0.0209225,0.0443161,-0.0144007
0.441045,-0.0745511,0.161644,0.998678,0.0215462,0.0444123,-0.0143045
0.44245,-0.0744433,0.161236,0.998682,0.0216102,0.0443016,-0.0142753
0.444332,-0.0745813,0.15976,0.998731,0.0214239,0.043255,-0.014359
0.445714,-0.0749212,0.157777,0.998799,0.0212574,0.0416983,-0.0145039
0.447392,-0.0753168,0.155396,0.998868,0.0211787,0.0400087,-0.0146217
0.449185,-0.0756852,0.152928,0.998934,0.0211514,0.0382847,-0.0147453
0.451101,-0.0760876,0.150516,0.99899,0.0211209,0.0368066,-0.0148035
0.452834,-0.0764472,0.147968,0.999051,0.0210896,0.0350757,-0.0149292
0.454113,-0.0767422,0.145619,0.999109,0.0210344,0.0333379,-0.0150949
0.454646,-0.0768956,0.143291,0.999171,0.0209828,0.0313162,-0.0153531
0.454511,-0.0769268,0.140871,0.999232,0.020926,0.0292142,-0.0156225
0.453954,-0.0768837,0.138788,0.99928,0.0202514,0.0277812,-0.0160556
0.453245,-0.0767793,0.137185,0.999318,0.0200813,0.0263373,-0.0163181
0.452761,-0.0767023,0.135881,0.999344,0.0200573,0.0252672,-0.0164495
0.452867,-0.0768034,0.135034,0.999344,0.0199788,0.0254767,-0.0162446
0.453149,-0.0769207,0.134699,0.999331,0.0199204,0.0261849,-0.0159666
0.453458,-0.0771324,0.133907,0.999308,0.0197825,0.0274389,-0.015437
0.453117,-0.0771098,0.13298,0.999321,0.0197159,0.0270135,-0.0154311
