Fx, Fy, Fz, Mx, My, Mz
-9.6024,0.989224,11.3274,-3.11498,-8.48242,-2.35071
-9.81252,2.3411,11.9895,-3.78122,-8.79708,-2.1545
-11.4837,3.62123,12.2305,-4.39106,-9.85893,-2.1698
-12.0755,4.86831,12.68,-5.02689,-10.4146,-1.81265
-11.8741,5.91986,10.6392,-5.13304,-9.6653,-1.36855
-11.5713,5.68959,12.0249,-5.2963,-9.96483,-1.3257
-10.5991,4.86362,11.1578,-4.67186,-9.19299,-1.22169
-11.0568,5.05476,11.9657,-5.06434,-9.84716,-1.24592
-8.55569,4.93386,11.8111,-4.95719,-8.45199,-0.755354
-9.47051,5.94871,12.3104,-5.77261,-9.40166,-0.624435
-7.84189,4.45198,13.0148,-4.99796,-8.8162,-0.825678
-8.28431,4.59924,11.4185,-4.89637,-8.70996,-0.871914
-6.60839,3.75119,13.3154,-4.91308,-8.58306,-0.815584
-7.14343,4.17568,13.063,-5.18599,-8.87772,-0.76202
-4.80188,3.25148,10.144,-4.0763,-6.26994,-0.504342
-2.04422,1.57902,12.5321,-3.7057,-5.50797,-0.474533
-2.26368,1.38784,12.3117,-3.54161,-5.55071,-0.538269
3.73553,-1.30055,11.605,-1.88054,-1.89138,0.00272455
5.14315,-2.40022,11.0854,-1.42419,-1.07614,-0.0714528
9.03321,-3.86027,12.1277,-0.949955,0.583968,0.313467
11.9432,-4.82376,12.3404,-0.507995,2.06983,0.691667
13.8136,-6.05921,11.6473,0.298699,3.40979,0.658743
13.8212,-6.4325,11.4605,0.357892,3.30323,0.541771
13.0915,-6.36685,11.0237,0.326172,3.03573,0.397876
12.9791,-6.99617,11.9792,0.364485,2.65488,0.105243
11.7137,-6.88004,12.4659,0.105928,1.83642,-0.118371
12.205,-6.93495,13.265,-0.107851,1.90195,-0.00611092
11.156,-6.46796,11.6494,-0.0559275,2.12114,-0.0728521
11.3131,-7.00056,13.2235,-0.0637408,1.68249,-0.206896
9.15681,-5.17409,11.4981,-0.707985,1.1233,0.118057
9.2209,-4.94478,11.0812,-0.589571,1.43496,0.312814
10.9805,-6.07477,13.3862,-0.271267,1.72005,0.304738
7.21339,-3.66238,12.5697,-1.45198,-0.217896,0.336277
10.4347,-5.35307,15.6084,-0.908382,0.753808,0.435357
6.09023,-2.9701,14.879,-2.08346,-1.56351,0.320854
7.67823,-3.75935,15.2417,-1.62233,-0.492617,0.378541
8.68359,-4.32492,15.9211,-1.3035,0.0879862,0.399037
4.52299,-1.96217,14.4668,-2.26542,-1.69164,0.335259
6.31416,-3.05655,17.0031,-1.91426,-1.12418,0.317098
3.93468,-1.41428,16.0577,-2.67695,-2.12786,0.313065
3.10979,-0.549818,15.107,-2.99114,-2.24707,0.431871
3.59051,-0.983141,14.5663,-2.61985,-1.66621,0.410209
1.43166,-0.829779,14.9344,-2.7643,-2.85978,0.0273573
-2.48856,-1.20728,15.6882,-2.65974,-5.04755,-0.85471
-6.66107,-1.06327,16.5323,-2.79519,-7.33243,-1.68126
-8.01461,-1.8466,14.8309,-1.98866,-7.4403,-2.14712
-11.1599,-2.84167,15.6479,-1.31264,-9.31,-2.92503
-14.0555,-2.36601,15.8169,-1.35363,-11.1499,-3.13295
-13.0808,-0.78134,14.9656,-2.0527,-10.3028,-2.44139
-14.5235,0.353527,15.0434,-2.63871,-11.1958,-2.24264
-14.5667,1.9979,14.2654,-3.33132,-11.0388,-1.67296
-12.7722,2.2054,12.5807,-3.00773,-9.68336,-1.15735
-13.1776,1.25117,13.2433,-2.38283,-10.2577,-1.30444
-13.888,3.72026,14.9764,-3.82429,-11.3792,-0.448502
-14.5181,2.28998,15.5703,-2.53599,-12.2466,-0.697722
-14.5926,2.65211,17.5956,-2.66229,-13.2031,-0.399703
-11.8497,2.87527,16.8125,-2.58634,-11.5623,0.00581952
-8.41993,2.10944,16.1624,-2.01423,-9.44041,0.0394629
-6.894,1.74357,15.2748,-1.68801,-8.38986,0.021425
-9.44639,2.97676,12.282,-2.15739,-9.03487,0.378783
-5.77765,1.52896,11.7471,-1.24377,-6.74557,0.148026
-5.93532,1.41933,9.75739,-1.29957,-6.26321,0.143875
-2.47883,0.0753395,11.1077,-0.758458,-4.80774,-0.148322
-3.92032,0.260935,9.23568,-0.944091,-5.03002,-0.142848
-2.17832,-0.559088,10.9313,-0.666086,-4.69264,-0.342077
-3.05534,-0.123892,9.8988,-0.95558,-4.86686,-0.16384
0.899532,-1.38462,10.8762,-0.24683,-2.91844,-0.468472
3.4956,-0.964524,11.6716,-0.47959,-1.868,-0.162025
8.53258,-0.768954,11.157,-0.512453,1.10383,0.281541
13.4186,-1.67105,12.3454,-0.00857668,3.32047,0.249392
14.3766,-2.46626,12.1228,0.563835,3.897,-0.0216173
14.9229,-2.62217,11.8324,0.765152,4.26783,-0.036628
15.306,-2.85592,11.8646,1.09303,4.24071,-0.112762
15.8657,-3.14753,10.4339,1.52512,5.16014,-0.264118
15.8457,-3.44729,10.997,1.85711,4.85594,-0.432029
16.1303,-3.69826,11.1843,2.12243,5.04662,-0.531213
15.1677,-3.52627,10.7205,2.20183,4.96743,-0.497539
13.9104,-2.86615,13.4998,1.83881,3.36691,-0.263991
10.4873,-2.15487,10.824,1.53014,2.65214,-0.144606
10.9853,-1.98586,12.9446,1.404,2.41118,-0.054059
7.76765,-1.44758,11.4274,1.12208,1.09815,0.0435081
8.19967,-1.45248,11.1057,1.13188,1.6526,0.00791732
5.94414,-0.902984,10.0711,0.869824,0.846949,0.141969
5.66484,-0.934039,11.7537,0.830329,0.432675,0.0915875
0.271202,-0.436666,12.3888,0.454602,-2.71586,0.109314
-5.89819,-1.18254,10.6084,0.897233,-5.55844,-0.341204
-9.27391,-3.53198,7.89437,2.21318,-6.33511,-1.24681
-11.593,-4.24671,6.82166,2.47611,-7.07948,-1.51934
-11.1462,-5.22458,6.91422,2.80358,-6.70802,-1.68166
-10.7402,-6.80135,8.51049,3.56906,-6.91639,-1.97116
-8.12411,-8.90351,9.18602,4.85332,-5.56862,-2.48801
-4.80226,-8.69006,8.94075,4.86403,-3.61299,-2.3621
-6.12713,-5.45465,8.10676,2.78538,-4.33175,-1.18492
-6.98679,-4.81482,7.20465,2.55741,-4.58637,-0.668362
-4.34421,-6.75873,8.9708,4.35461,-3.23247,-1.11524
-4.3843,-5.30461,6.37898,3.26765,-2.33216,-0.650517
-5.35543,-4.61492,7.75435,3.19837,-3.21454,-0.176996
-8.34642,-1.50044,5.45394,1.20463,-4.34411,1.2409
-13.8262,2.18983,6.70032,-0.432974,-8.13463,3.39705
-14.8242,3.34246,6.62524,-0.817228,-8.45287,4.20127
-15.2593,3.07023,6.18549,-0.797828,-8.35612,4.33383
-17.0184,3.33473,6.38093,-1.27694,-9.47537,4.79978
-14.845,2.74743,8.75167,-0.895141,-9.09957,4.20017
-14.2495,2.58187,9.58688,-0.726808,-9.31745,3.88105
-10.9168,1.55009,8.01234,-0.281335,-7.00415,2.8715
-8.55893,0.769972,8.268,0.407764,-5.82943,2.15457
-7.60808,2.8923,9.50189,-0.485811,-6.13476,2.79582
-6.43801,3.46255,10.3165,-0.534826,-6.08807,2.7786
-3.39809,4.18291,10.5698,-0.811173,-4.72834,2.54355
-0.832472,4.69551,10.9438,-1.07601,-3.82186,2.29775
3.0476,4.54163,9.80525,-1.24756,-1.39832,1.70344
7.60089,4.30156,8.90997,-1.41878,1.48497,1.102
7.87964,4.15076,10.0831,-1.39146,1.08672,1.05265
9.0124,3.331,9.74939,-1.26797,1.96169,0.729747
8.34486,2.55596,9.01632,-1.09552,1.94033,0.535295
7.91719,0.43742,8.21898,-0.220146,1.97994,-0.265015
8.65061,-1.291,7.45582,0.507417,2.61881,-0.868205
10.3115,-3.49411,7.32055,1.44314,3.4457,-1.72617
12.4464,-4.98395,6.48931,2.10729,4.92775,-2.27698
12.7842,-5.81212,7.27062,2.42468,4.72191,-2.52545
13.405,-7.01311,5.47749,3.28636,5.94058,-2.97555
10.9741,-6.97955,4.94124,3.60163,4.78805,-2.99088
9.36067,-6.31671,5.35254,3.46393,3.78147,-2.67441
7.80352,-6.18979,5.20058,3.60248,3.1002,-2.58883
7.40237,-5.20918,5.72632,3.04168,2.80233,-2.19603
3.74802,-4.04854,6.40351,2.37887,0.559078,-1.86542
0.903347,-2.64976,5.82932,1.52158,-0.657765,-1.38543
-3.17596,-0.654391,4.94299,0.272462,-2.39173,-0.668229
-9.98376,0.910968,5.94118,-0.767568,-6.62092,-0.128955
-12.5896,1.18092,5.8371,-0.97106,-8.08861,0.058612
-13.0184,1.72747,6.54695,-1.2633,-8.68632,0.373269
-8.89439,1.36298,6.94162,-1.00548,-6.50479,0.300104
-5.4333,1.05441,7.56798,-0.842858,-4.95675,0.264092
-2.50647,0.660746,7.30715,-0.629699,-3.21112,0.14875
-2.3013,0.572863,7.64757,-0.646955,-3.38071,0.112157
-0.660086,0.14957,7.68857,-0.422077,-2.5498,-0.0788016
-0.34064,-0.12698,8.83074,-0.259234,-3.0521,-0.219645
-0.437228,-0.485159,11.1009,-0.00834137,-4.28465,-0.382784
0.0626077,-0.550315,13.6437,0.0813603,-5.2685,-0.370805
-0.522476,-0.0207566,14.4306,-0.192944,-6.07637,-0.20119
-2.07387,0.388233,13.3543,-0.458809,-6.62257,-0.0514286
-1.64714,0.709314,11.257,-0.694713,-5.66129,0.115431
-1.46532,0.480243,8.21742,-0.578215,-4.37101,0.0855117
-1.48214,0.346589,4.42784,-0.458995,-2.74491,0.0585209
-1.03968,0.473615,2.69625,-0.465557,-1.69364,0.10808
-1.84295,0.493878,0.897298,-0.427655,-1.38043,0.106973
-1.2349,0.410009,1.32129,-0.369005,-1.11152,0.0499241
-1.34344,0.471351,1.41338,-0.397525,-1.19723,0.0458834
-1.25222,0.486317,1.19191,-0.393677,-1.04922,0.0433818
-1.45154,0.521252,1.07747,-0.423568,-1.17709,0.0674074
-1.57764,0.504956,0.816291,-0.42263,-1.20485,0.0644933
-1.64381,0.484256,0.827745,-0.408559,-1.25853,0.0559151
-1.51669,0.527006,0.720278,-0.438461,-1.1418,0.0735166
-1.48533,0.549324,0.712392,-0.452154,-1.11904,0.0834161
-1.53623,0.512733,0.725454,-0.425734,-1.15085,0.0665441
-1.49145,0.495247,0.752794,-0.413586,-1.11836,0.0580703
-1.56404,0.529322,0.74857,-0.435563,-1.15915,0.0717991
-1.53925,0.523562,0.746254,-0.435611,-1.14602,0.0680289
-1.55318,0.503926,0.752535,-0.422691,-1.16273,0.06225
-1.60735,0.532413,0.762603,-0.439226,-1.20779,0.073513
-1.56687,0.537266,0.688639,-0.441835,-1.15645,0.077156
-1.58432,0.480912,0.753156,-0.403011,-1.18811,0.0550948
-1.58675,0.521326,0.724633,-0.429078,-1.18038,0.0713126
-1.61624,0.511231,0.721919,-0.423351,-1.20146,0.0654169
-1.54468,0.534743,0.731556,-0.437145,-1.15768,0.072488
-1.54995,0.510617,0.710917,-0.424228,-1.15241,0.0606259
-1.53863,0.469163,0.729937,-0.396132,-1.14979,0.0457119
-1.55453,0.493489,0.775918,-0.411202,-1.1768,0.0531876
-1.6166,0.572417,0.742886,-0.460156,-1.20791,0.085814
-1.53827,0.492813,0.734626,-0.408041,-1.15305,0.0532177
-1.58324,0.511341,0.701539,-0.418987,-1.17086,0.0627463
-1.56459,0.527431,0.726839,-0.433581,-1.1657,0.0695852
-1.59844,0.524426,0.741161,-0.436784,-1.19054,0.0645781
-1.62867,0.525435,0.740059,-0.435789,-1.21396,0.0687455
-1.53192,0.496362,0.693748,-0.414259,-1.13689,0.0576719
-1.57771,0.499673,0.699307,-0.41725,-1.16846,0.0564484
-1.57042,0.509092,0.708012,-0.423651,-1.17096,0.0622067
-1.52201,0.529547,0.769104,-0.434034,-1.16302,0.07156
-1.59269,0.502967,0.681847,-0.414573,-1.18183,0.0608439
-1.5402,0.510738,0.712176,-0.422209,-1.15698,0.0628389
-1.62098,0.553009,0.731591,-0.450882,-1.21977,0.0787934
-1.5254,0.515109,0.665746,-0.425766,-1.13353,0.0638419
-1.61557,0.519187,0.694293,-0.427711,-1.20413,0.0662039
-1.5787,0.548161,0.71764,-0.446915,-1.1841,0.0789468
-1.53802,0.504443,0.67368,-0.418826,-1.14464,0.0622418
-1.55178,0.499736,0.730019,-0.417893,-1.17124,0.0644238
-1.65082,0.553106,0.742731,-0.451502,-1.24123,0.0851004
-1.56654,0.482418,0.691105,-0.407153,-1.1691,0.0540971
-1.59,0.518346,0.676045,-0.429874,-1.17976,0.0670517
-1.56291,0.494719,0.669974,-0.415604,-1.15942,0.0581578
-1.54504,0.514144,0.684358,-0.427893,-1.15406,0.0603784
-1.56667,0.501623,0.715951,-0.41981,-1.18299,0.0561731
-1.62756,0.529054,0.711546,-0.43516,-1.2156,0.0693092
-1.60454,0.52122,0.686011,-0.430451,-1.19257,0.0646642
-1.55002,0.513729,0.680314,-0.427035,-1.16012,0.0635837
-1.56987,0.533852,0.667395,-0.436886,-1.17024,0.0752821
-1.55766,0.531146,0.650376,-0.436117,-1.15416,0.0699017
-1.56559,0.47276,0.706831,-0.397451,-1.17551,0.0471377
-1.6038,0.569927,0.701098,-0.464072,-1.20419,0.0790637
-1.58751,0.499935,0.66243,-0.419327,-1.18039,0.0591717
-1.59961,0.533341,0.658718,-0.437731,-1.19035,0.0715817
-1.55689,0.525364,0.636566,-0.434201,-1.15068,0.0683559
-1.59695,0.548706,0.658717,-0.445255,-1.18776,0.0778548
-1.54678,0.51818,0.671524,-0.431237,-1.16209,0.0670258
-1.61048,0.512567,0.680153,-0.428096,-1.20807,0.0641391
-1.58063,0.520613,0.649758,-0.430212,-1.17978,0.0658205
-1.5693,0.530156,0.697456,-0.43402,-1.18834,0.0722782
-1.61915,0.54748,0.667613,-0.447336,-1.20921,0.0780715
-1.58718,0.508069,0.681242,-0.42203,-1.19206,0.061486
-1.59692,0.508751,0.658809,-0.422372,-1.1905,0.0650584
-1.59635,0.501263,0.631887,-0.417988,-1.18396,0.0611143
-1.54488,0.538063,0.618533,-0.443785,-1.14917,0.0763781
-1.54974,0.529149,0.663819,-0.439735,-1.16918,0.0704221
-1.59354,0.511786,0.66136,-0.426117,-1.19647,0.0645622
-1.60582,0.527719,0.638611,-0.438831,-1.1911,0.0680264
-1.53852,0.55722,0.606431,-0.452466,-1.13918,0.0801835
-1.61595,0.533096,0.653347,-0.434784,-1.20634,0.0736953
-1.56863,0.512945,0.638942,-0.420483,-1.16924,0.066425
-1.56906,0.540157,0.630874,-0.440704,-1.16797,0.0754905
-1.57757,0.525951,0.675838,-0.43653,-1.19046,0.0701186
-1.57247,0.528086,0.660495,-0.436537,-1.18305,0.0677408
-1.58388,0.519981,0.6167,-0.431717,-1.17262,0.064912
-1.50354,0.475534,0.621155,-0.404705,-1.12233,0.0520757
-1.62105,0.48772,0.647773,-0.412802,-1.20969,0.0533942
-1.55199,0.527482,0.647135,-0.438765,-1.16593,0.0700903
-1.58205,0.534996,0.63846,-0.442964,-1.18556,0.073533
-1.56638,0.508585,0.625417,-0.423638,-1.16854,0.0619845
-1.5649,0.505749,0.608216,-0.420274,-1.16035,0.0604361
-1.5452,0.514423,0.620196,-0.429164,-1.15426,0.063728
-1.59856,0.536186,0.612119,-0.444615,-1.18622,0.0746708
-1.5563,0.515117,0.579426,-0.431222,-1.14471,0.0652414
-1.58502,0.53326,0.613273,-0.437797,-1.17362,0.0707712
-1.59519,0.525577,0.568072,-0.433205,-1.16345,0.071067
-1.58217,0.518622,0.603817,-0.431738,-1.16666,0.0699804
-1.57053,0.508397,0.616052,-0.426537,-1.16539,0.0611169
-1.62656,0.506176,0.624971,-0.427372,-1.2043,0.0605847
-1.5602,0.550369,0.624612,-0.452373,-1.16016,0.0797819
-1.61691,0.521046,0.623141,-0.432288,-1.19974,0.0636747
-1.5711,0.530249,0.603545,-0.439582,-1.16061,0.0680883
-1.58277,0.508074,0.60581,-0.422666,-1.16953,0.0587715
-1.59818,0.496703,0.648936,-0.414462,-1.19697,0.0540767
-1.61064,0.507008,0.614456,-0.423654,-1.19182,0.0612917
-1.58606,0.545294,0.593354,-0.449685,-1.16965,0.0735655
-1.55185,0.547505,0.58627,-0.448485,-1.14346,0.0809466
-1.60283,0.500153,0.59175,-0.418883,-1.1809,0.0595584
-1.63126,0.544354,0.628905,-0.444733,-1.20893,0.0759928
-1.58906,0.544022,0.590686,-0.443167,-1.16973,0.076923
-1.6237,0.54845,0.625697,-0.446377,-1.20433,0.0796502
-1.6024,0.496145,0.600138,-0.415112,-1.18086,0.0575198
-1.56899,0.535613,0.589296,-0.442263,-1.15209,0.073458
-1.60896,0.512481,0.593738,-0.428009,-1.18183,0.0663491
-1.65215,0.537312,0.643443,-0.440917,-1.22659,0.0744962
-1.64138,0.567574,0.591645,-0.462615,-1.20139,0.0856805
-1.57091,0.509402,0.61086,-0.423575,-1.16103,0.0613298
-1.6452,0.531376,0.627899,-0.437491,-1.21645,0.0729179
-1.61837,0.543462,0.60853,-0.447011,-1.19209,0.0806451
-1.63488,0.497685,0.658997,-0.416613,-1.22231,0.059834
-1.61867,0.467767,0.512046,-0.381096,-1.17924,0.0703794
-1.63267,0.409805,0.489411,-0.322766,-1.20445,0.0855061
-1.65572,0.378062,0.456226,-0.287793,-1.23429,0.0960775
-1.68652,0.412752,0.367361,-0.304807,-1.24315,0.114918
-1.61374,0.322377,0.341201,-0.244724,-1.19557,0.0825028
-1.6732,0.407222,0.304878,-0.294764,-1.22607,0.119741
-1.68936,0.371831,0.306018,-0.270318,-1.2402,0.110013
-1.64416,0.353832,0.237054,-0.263855,-1.18418,0.0997276
-1.67773,0.360128,0.315979,-0.267556,-1.23505,0.106047
-1.62387,0.37537,0.351355,-0.276252,-1.22169,0.110088
-1.50739,0.349381,0.276193,-0.262274,-1.12409,0.101325
-1.56726,0.375981,0.33146,-0.280231,-1.18298,0.10858
-1.44453,0.331711,0.285944,-0.246647,-1.08167,0.097911
-1.5178,0.325457,0.280306,-0.246009,-1.12467,0.094048
-1.56216,0.386411,0.30272,-0.28278,-1.15828,0.112497
-1.58694,0.356295,0.265442,-0.264105,-1.15985,0.100096
-1.54115,0.351762,0.297519,-0.258071,-1.14072,0.0987182
-1.59224,0.341941,0.261858,-0.252817,-1.16097,0.099809
-1.59487,0.364991,0.254877,-0.268814,-1.16119,0.106648
-1.56046,0.368494,0.232233,-0.272935,-1.12708,0.108986
-1.63948,0.360875,0.246534,-0.26914,-1.18264,0.104357
-1.60629,0.375453,0.245023,-0.276793,-1.16114,0.109204
-1.62603,0.366636,0.29464,-0.268419,-1.19161,0.111712
-1.5919,0.392594,0.223185,-0.284748,-1.14335,0.118096
-1.64783,0.384686,0.315137,-0.281285,-1.21317,0.11365
-1.67734,0.361027,0.229709,-0.265717,-1.2002,0.10536
-1.63503,0.399457,0.285362,-0.291197,-1.19302,0.111802
-1.62537,0.387388,0.274305,-0.282221,-1.18252,0.11198
-1.60004,0.387524,0.225296,-0.284843,-1.14724,0.107689
-1.71932,0.361638,0.264193,-0.266279,-1.24026,0.107106
-1.61087,0.353835,0.243618,-0.263817,-1.16088,0.0982309
-1.68936,0.317869,0.268457,-0.241055,-1.22059,0.0855857
-1.68693,0.367549,0.266591,-0.26853,-1.21987,0.105318
-1.43265,0.284797,0.224362,-0.216887,-1.03465,0.0691205
-0.666648,0.236292,0.247153,-0.17863,-0.538635,0.0528842
2.6283,2.82504,1.07518,-1.78573,1.23108,1.17646
6.56178,7.46091,1.62908,-4.59083,3.48844,3.18993
8.01389,11.3613,2.34993,-6.97883,4.04937,5.00805
8.22376,13.1232,1.16104,-8.09009,4.59071,5.93031
7.05828,11.9342,1.48682,-7.46158,3.71979,5.50786
3.84033,10.5939,1.46088,-6.79093,1.72225,4.78819
-0.0167374,7.98743,0.738445,-5.25592,-0.383584,3.35718
-3.65019,6.09722,0.699437,-4.16456,-2.63056,2.09913
-7.8706,3.14003,1.35709,-2.6537,-5.48426,0.17633
-8.68294,-0.000463108,3.22762,-1.17569,-6.57567,-1.29006
-13.26,-4.96344,4.92276,1.42441,-10.016,-4.03451
-16.9604,-7.50858,6.72636,2.73781,-12.9315,-5.70132
-19.5984,-12.7943,8.0933,5.92296,-14.9494,-8.13427
-16.8275,-13.9869,6.91875,6.83936,-12.797,-8.19464
-13.4042,-13.3838,4.98124,6.78708,-10.0814,-7.44196
-11.3206,-10.8675,1.78,5.78976,-7.6491,-6.22398
-6.20789,-4.37065,-1.56035,2.55034,-3.41186,-2.78644
-0.730293,0.317753,-4.68055,0.190683,1.01546,-0.0650948
2.9218,6.20903,-6.52741,-3.07601,3.86183,2.95246
3.47029,9.45643,-5.13376,-5.04711,3.63335,4.47974
4.60697,16.7043,-5.54739,-9.18671,4.63304,7.92653
5.46244,22.5305,-3.38904,-12.6281,4.42562,10.7421
4.98183,23.4498,-1.0707,-13.3465,3.23158,11.2318
4.19863,20.9154,-0.377001,-12.0543,2.56175,10.0987
2.52418,14.8582,1.8573,-8.97089,0.661613,7.17906
-0.197701,8.05016,2.99619,-5.3513,-1.37996,3.64172
-1.37435,5.92604,3.245,-4.24682,-2.16657,2.43326
-3.0967,-1.02975,4.91194,-0.560919,-3.76453,-0.96381
-3.96635,-6.6782,5.76688,2.49915,-4.5468,-3.4181
-5.95328,-11.3158,5.36614,5.2381,-5.48642,-5.69259
-8.92315,-16.766,6.05316,8.25098,-7.37557,-8.54947
-10.0929,-20.0835,5.65158,10.1724,-7.81034,-10.1983
-10.8248,-20.6155,5.15594,10.4716,-8.08131,-10.7002
-9.19442,-19.5685,3.25946,10.2545,-6.45941,-9.94167
-6.87438,-17.604,3.0866,9.09602,-5.07513,-8.68773
-4.82502,-13.5597,1.98289,7.05861,-3.53204,-6.61636
-0.425634,-9.12622,-0.159645,4.92839,-0.248724,-3.98779
3.65936,-4.91712,-1.72046,2.82082,2.63936,-1.64971
7.976,-1.0328,-4.05163,0.947237,6.04769,0.3881
13.3588,4.18326,-6.60211,-1.85854,10.2572,2.94034
15.0994,8.19202,-6.55791,-4.19012,11.3109,4.57999
16.0257,12.4568,-6.61622,-6.72096,11.9484,6.30798
16.7167,14.6045,-6.50877,-8.18942,12.4056,7.12167
13.4872,14.909,-4.43346,-8.65288,9.72909,7.02267
10.8027,12.6348,-2.53845,-7.5436,7.48618,5.77936
5.69426,11.4317,-0.541744,-7.02882,3.68586,4.8428
2.39033,9.72882,1.1192,-6.13658,1.00218,3.87462
-3.75196,9.73189,3.15791,-6.46137,-3.60705,3.20027
-9.10608,9.22123,5.3372,-6.52673,-7.82753,2.26412
-13.0598,8.4067,5.79481,-6.21155,-10.4819,1.18794
-14.3554,7.68638,5.39714,-5.78988,-11.1853,0.436562
-16.907,6.22683,5.59296,-4.96683,-12.8598,-0.795262
-17.5608,3.69401,5.08474,-3.32059,-13.0165,-2.02423
-18.6853,3.75627,4.808,-3.40693,-13.5971,-2.38155
-17.7619,0.963059,3.49531,-1.44344,-12.373,-3.32828
-16.968,-2.02686,1.58374,0.738291,-10.9021,-4.30585
-14.8889,-2.95751,-0.745895,1.63858,-8.45027,-4.29123
-11.0799,-3.08074,-2.71365,2.06362,-5.22129,-3.58719
-8.83763,-2.59155,-4.45515,2.0552,-3.16955,-2.94524
-5.90512,-3.13235,-6.42211,2.66275,-0.653802,-2.52547
-2.50652,-3.08351,-6.14159,2.47099,1.15274,-1.80365
-1.97342,-3.2217,-6.06539,2.45054,1.38497,-1.75161
1.24172,-3.23453,-6.04155,2.3265,3.16348,-1.15056
3.09523,-2.41339,-5.78556,1.72217,4.11434,-0.471898
7.67527,-2.69944,-5.98404,1.85933,6.98446,0.0877517
9.22276,-1.02715,-2.78769,0.47933,6.59084,1.06699
14.7801,0.187261,-2.80151,-0.191098,9.944,2.3438
14.4895,0.986585,-1.39926,-0.860494,9.21797,2.60502
14.6697,1.08937,-0.607847,-1.03161,9.05062,2.60495
14.8985,0.45205,0.668211,-0.807113,8.68257,2.29129
13.0302,0.269561,0.689234,-0.759465,7.57854,1.89061
10.9883,-1.61443,2.17396,0.153484,5.85384,0.609545
8.40892,-3.21111,1.04693,1.1718,4.88773,-0.535225
6.25626,-3.73539,1.07556,1.49591,3.61953,-1.05179
5.07262,-4.12284,1.31801,1.71201,2.81932,-1.33323
3.19897,-2.7761,2.78753,0.756565,1.07448,-0.954295
1.62575,-3.30886,3.98786,0.956103,-0.361803,-1.32515
1.00063,-1.72434,3.91058,0.0427337,-0.670868,-0.754333
0.763127,-2.93048,2.49167,0.933254,-0.196754,-1.23043
0.820736,-3.03321,2.98578,0.948831,-0.323306,-1.25102
-0.977624,-0.702185,3.28239,-0.32107,-1.51243,-0.495473
-4.19929,-2.21948,0.282919,1.24369,-2.45699,-1.25025
-8.53807,-2.60628,-1.05745,1.8194,-4.66799,-1.77622
-10.8905,-1.40505,-2.20653,1.29055,-5.79021,-1.53215
-10.9864,-2.28123,-2.14819,1.73783,-5.85986,-1.8632
-10.5102,-1.05722,-1.37878,0.861683,-5.82248,-1.32111
-11.7613,0.0894645,-0.143738,-0.0184207,-6.98379,-0.941538
-12.0856,1.12393,-1.06787,-0.646895,-6.8307,-0.492702
-13.8152,2.55322,-0.493468,-1.5687,-8.08364,0.0415247
-13.4693,5.83151,-1.52967,-3.49583,-7.54232,1.47248
-9.62915,9.92085,-3.04728,-5.79345,-4.67026,3.51093
-7.44709,11.2252,-1.9857,-6.58514,-3.76169,4.25361
-3.38972,10.07,-4.03915,-5.66627,-0.418165,4.09804
-0.209785,8.57937,-5.15929,-4.67795,1.94925,3.73254
4.91054,4.52942,-6.66019,-2.02518,5.70073,2.52001
8.82884,0.359939,-8.58956,0.715557,8.97238,1.14906
10.3108,-4.95276,-9.475,4.07711,10.3135,-1.00372
8.95657,-7.59176,-8.99214,5.72555,9.28451,-2.31775
5.55867,-9.03013,-6.74174,6.46485,6.17223,-3.39451
2.76523,-9.00708,-3.26021,6.11692,2.89012,-3.75999
0.00294857,-8.55575,0.74021,5.37893,-0.60857,-3.93919
-1.44107,-7.99253,2.92882,4.82421,-2.44242,-3.84196
-3.24812,-7.28869,7.19568,3.98462,-5.42588,-3.68299
-3.4746,-6.22163,8.04677,3.30485,-5.95035,-3.11632
-2.71275,-4.06335,8.91245,1.90715,-5.9073,-1.91962
-2.26618,-1.98286,8.68786,0.605423,-5.54673,-0.866591
-1.85862,1.85499,8.54583,-1.82121,-5.24924,1.00036
-0.193856,5.07482,7.33745,-3.71164,-3.56378,2.55472
0.595343,6.82615,6.55381,-4.63054,-2.59735,3.3242
1.5887,8.24804,3.18276,-5.2443,-0.270757,3.89768
1.56766,8.34034,-0.195608,-5.00384,1.40056,3.88342
-1.03538,8.18648,-3.87104,-4.68382,1.23403,3.67791
-3.12841,6.30197,-8.29401,-3.25404,1.71593,2.67432
-6.18975,2.52418,-10.9703,-0.812218,1.00165,0.727571
-5.66683,-0.0352474,-11.132,0.780567,1.3995,-0.47075
-5.14338,-1.16141,-9.17041,1.37032,0.814714,-0.966922
-4.49796,-2.07333,-6.45247,1.77288,-0.208408,-1.35918
-2.33742,-2.10116,-3.28246,1.58751,-0.40264,-1.21715
-0.249725,-1.78681,-0.704697,1.18525,-0.264979,-0.909324
1.80419,-1.91811,1.94126,1.02553,-0.0724963,-0.805382
1.87143,-1.62431,5.18801,0.614065,-1.43156,-0.664207
0.844957,-0.70926,5.90809,-0.00566763,-2.3163,-0.324946
-1.15909,-0.154265,4.21621,-0.229432,-2.66908,-0.222123
-2.30261,-0.253114,1.81358,0.0157036,-2.22492,-0.349587
-1.84324,-0.26834,0.638009,0.10125,-1.41152,-0.323688
-1.31055,0.341153,-0.0760956,-0.252768,-0.778096,-0.00573104
-1.76324,0.293596,-0.0708324,-0.230142,-1.10601,-0.0644068
