x, y, z, rx, ry, rz, w
0.488343,-0.318401,0.122792,0.948407,0.151812,-0.145351,0.237383
0.505005,-0.302609,0.127144,0.951829,0.15406,-0.129782,0.231177
0.513876,-0.29134,0.128903,0.954267,0.154923,-0.120942,0.22527
0.528795,-0.267422,0.130929,0.959412,0.155206,-0.105178,0.210658
0.541858,-0.239705,0.131326,0.964977,0.15442,-0.0905663,0.191761
0.553193,-0.206786,0.130387,0.970997,0.152125,-0.0768814,0.167669
0.562431,-0.171542,0.129495,0.97703,0.146659,-0.0644668,0.140529
0.56923,-0.139156,0.129526,0.982103,0.138867,-0.0544781,0.114987
0.575346,-0.103193,0.130836,0.987137,0.126966,-0.0446778,0.0862813
0.579948,-0.0674972,0.133336,0.991335,0.112365,-0.0364682,0.0574297
0.581952,-0.0461717,0.135378,0.993375,0.102658,-0.0324469,0.0401937
0.584485,-0.00522843,0.140712,0.996143,0.083303,-0.0264641,0.00770758
0.58543,0.031202,0.147256,0.9974,0.0653647,-0.0228163,-0.0200239
0.58509,0.0708775,0.156491,0.9976,0.0449829,-0.0203987,-0.0485251
0.583178,0.106602,0.166546,0.996868,0.0259674,-0.0197116,-0.0720547
0.578819,0.140148,0.176861,0.995519,0.00664482,-0.0213346,-0.091885
0.575277,0.156347,0.181828,0.994669,-0.00430357,-0.0238718,-0.100226
0.565027,0.185956,0.190195,0.992771,-0.0290008,-0.032916,-0.11172
0.552889,0.208631,0.195692,0.991095,-0.0510938,-0.0442228,-0.114733
0.540495,0.226582,0.199979,0.989655,-0.0703815,-0.0546027,-0.112461
0.525814,0.243223,0.204351,0.988054,-0.0904019,-0.0657381,-0.106093
0.511054,0.255935,0.209138,0.986643,-0.107442,-0.0761865,-0.0958537
0.497672,0.264385,0.214855,0.985661,-0.120576,-0.0843183,-0.0826046
0.486594,0.268355,0.220896,0.985104,-0.129731,-0.0902654,-0.0677707
0.480596,0.268835,0.224924,0.984848,-0.134505,-0.0929981,-0.0577384
0.471678,0.266396,0.232462,0.984534,-0.141426,-0.0957361,-0.0390616
0.46433,0.260754,0.239957,0.984184,-0.147209,-0.0965003,-0.0199768
0.457641,0.252279,0.248353,0.983741,-0.152207,-0.0953265,0.000615552
0.452215,0.243307,0.256728,0.983092,-0.156546,-0.0931821,0.0184518
0.447634,0.234311,0.265954,0.981694,-0.164422,-0.0903309,0.0328924
0.444275,0.225838,0.275533,0.979573,-0.175947,-0.0876426,0.042416
0.442874,0.220858,0.281773,0.977878,-0.184976,-0.0863869,0.0455606
0.441867,0.212238,0.293663,0.974257,-0.203801,-0.0846031,0.0461603
0.443328,0.203263,0.30559,0.970285,-0.224037,-0.0818055,0.0407791
0.446839,0.193634,0.316341,0.966291,-0.243398,-0.0776646,0.0317516
0.452373,0.18249,0.326903,0.96216,-0.2622,-0.0714837,0.0197572
0.459426,0.168115,0.338115,0.958071,-0.279167,-0.0641819,0.00681586
0.466896,0.151944,0.349031,0.954835,-0.291603,-0.0567748,-0.00589021
0.474456,0.133556,0.35952,0.952206,-0.301006,-0.0489422,-0.017433
0.482158,0.112223,0.370507,0.95008,-0.308097,-0.0399571,-0.0287659
0.488937,0.0892582,0.380962,0.948726,-0.312502,-0.0299234,-0.0369602
0.492424,0.0740003,0.387279,0.947915,-0.314905,-0.0235958,-0.0416561
0.496156,0.0495449,0.396457,0.946815,-0.317823,-0.0140053,-0.0483112
0.497764,0.0248167,0.404919,0.94582,-0.320114,-0.0046339,-0.0541328
0.497486,-1.61579e-06,0.412869,0.945064,-0.321442,0.00480838,-0.0592113
0.495464,-0.0262493,0.42101,0.944673,-0.321301,0.0149016,-0.0643083
0.492133,-0.0526042,0.428777,0.944584,-0.319869,0.0249653,-0.0694389
0.488121,-0.078264,0.435939,0.944824,-0.317126,0.0348758,-0.074317
0.483644,-0.105013,0.442939,0.945645,-0.31215,0.0454493,-0.0790759
0.479165,-0.130212,0.448581,0.947271,-0.304527,0.0553423,-0.0829386
0.474608,-0.151796,0.452069,0.949556,-0.295014,0.0631022,-0.085602
0.469763,-0.171777,0.454193,0.952165,-0.284385,0.0696133,-0.0875262
0.46467,-0.190617,0.455039,0.95493,-0.273071,0.0750773,-0.0889062
0.459519,-0.207919,0.454406,0.957953,-0.260758,0.0791808,-0.089789
0.455091,-0.22197,0.452668,0.960952,-0.248494,0.0817307,-0.0902374
0.45153,-0.233476,0.450401,0.964095,-0.23541,0.0833901,-0.0902724
0.448794,-0.242756,0.447792,0.967243,-0.22187,0.0843023,-0.0900456
0.446979,-0.249433,0.444816,0.970407,-0.207686,0.0843834,-0.0897516
0.445546,-0.252716,0.442354,0.973452,-0.192943,0.0843904,-0.0896757
0.445086,-0.252955,0.441398,0.975197,-0.183821,0.0845609,-0.0897217
0.444516,-0.25003,0.440634,0.977889,-0.168245,0.0850791,-0.0904849
0.444041,-0.241927,0.44088,0.980083,-0.153213,0.0860401,-0.0925243
0.442894,-0.230235,0.441369,0.981386,-0.142117,0.0863603,-0.0960541
0.441092,-0.216429,0.442105,0.982535,-0.130464,0.0870318,-0.100151
0.438366,-0.201113,0.442914,0.983629,-0.117377,0.0879227,-0.104722
0.433989,-0.182924,0.443932,0.984651,-0.101564,0.0893725,-0.110274
0.428065,-0.163239,0.444854,0.985494,-0.0840254,0.0909639,-0.116046
0.420594,-0.143267,0.445929,0.986006,-0.0659314,0.093,-0.121643
0.412258,-0.124542,0.446655,0.986307,-0.0482967,0.0943474,-0.126352
0.402694,-0.106734,0.446895,0.986417,-0.0308905,0.0940559,-0.131073
0.39196,-0.0896512,0.446597,0.986342,-0.0137063,0.0916113,-0.136197
0.380033,-0.0736451,0.445404,0.986165,0.00260557,0.0858783,-0.141763
0.367408,-0.0586087,0.444042,0.985833,0.017925,0.0783777,-0.147205
0.355689,-0.0459487,0.443257,0.985343,0.030493,0.0707648,-0.152191
0.344162,-0.0346678,0.442872,0.984883,0.0403738,0.0620998,-0.156587
0.337871,-0.0292164,0.442777,0.984772,0.0442166,0.0566818,-0.158294
0.32755,-0.0214494,0.443533,0.985143,0.0471783,0.0466864,-0.15839
0.319359,-0.0177635,0.445061,0.986552,0.0453296,0.0374282,-0.152509
0.31395,-0.0175983,0.447754,0.988793,0.0402634,0.0319654,-0.14016
0.311608,-0.0192093,0.45132,0.991128,0.034717,0.0316139,-0.124339
0.311289,-0.0204332,0.455163,0.992961,0.0315091,0.0341702,-0.108941
0.311259,-0.0204442,0.458862,0.994528,0.0284684,0.0354882,-0.0940417
0.310528,-0.0181472,0.461275,0.99571,0.0250111,0.0328149,-0.0828233
0.308237,-0.0138461,0.462027,0.996834,0.020255,0.0248037,-0.072782
0.305841,-0.00813562,0.461728,0.997675,0.014474,0.0155466,-0.0647641
0.305881,-0.00204774,0.461483,0.998256,0.00576304,0.0108084,-0.0577526
0.307053,0.00195953,0.461296,0.998561,0.000152094,0.00921555,-0.0528327
0.308869,0.00620738,0.460807,0.998884,-0.00298251,0.00676872,-0.0466377
0.311776,0.00986018,0.460012,0.999262,-0.00199479,0.00321704,-0.0382274
0.315388,0.0114318,0.459446,0.99954,0.00102633,-0.000171683,-0.0303117
0.320239,0.0125288,0.459796,0.999674,0.00297261,-0.00309077,-0.0251804
0.327914,0.0131891,0.461741,0.999715,0.000487198,-0.00308602,-0.0236732
0.33923,0.0128371,0.466314,0.9997,-0.006497,0.00187184,-0.0235621
0.350316,0.0117127,0.471617,0.999576,-0.0154559,0.00490134,-0.0241737
0.358481,0.0103368,0.476303,0.999413,-0.0232211,0.00413535,-0.0248555
0.363877,0.00866311,0.480981,0.999323,-0.0267996,-0.000794093,-0.0251825
0.365582,0.00577237,0.485299,0.999331,-0.0274635,-0.00995413,-0.0220134
0.365579,0.0033006,0.487263,0.999374,-0.0267835,-0.0153725,-0.0172374
0.366105,-0.00240987,0.491313,0.999482,-0.0235229,-0.0216686,-0.00366835
0.369092,-0.0078772,0.49561,0.999547,-0.0197658,-0.0199249,0.0108766
0.372414,-0.0111598,0.498681,0.999478,-0.0184389,-0.0172364,0.0201678
0.374992,-0.0115484,0.499612,0.999448,-0.0189988,-0.0169512,0.0213461
